condition,fold,test_zone,repeat_in_fold,geometry_seed,theta_hat,theta_abs_error,test_nrmse,amplitude_rms_db,phase_rms_deg,test_squared_error,test_truth_energy,theta_lower_bound,theta_upper_bound
D5,0,Z0-south,41,1,0.6657015284564922,0.3342984715435078,0.39835032722756125,6.745777309244221,7.993496004327909,0.003457756078983395,0.021790339513437923,0,0
D5,0,Z0-south,42,2,0.5852805592590943,0.4147194407409057,0.15421598302712,0.9656634618255585,5.327262498723826,0.0005182302621859536,0.021790339513437923,0,0
D5,0,Z0-south,43,3,0.9768436745852497,0.023156325414750323,0.4039682934154797,8.960017165401357,17.704799840161947,0.003555973830960136,0.021790339513437923,0,0
D5,0,Z0-south,44,4,0.7047307955190824,0.29526920448091765,0.11882017794638436,0.7904779983865883,4.378285909669113,0.00030764112716471164,0.021790339513437923,0,0
D5,0,Z0-south,45,0,0.6618488888133623,0.33815111118663765,0.1251739634523794,0.714473206414964,4.787329112796248,0.000341422395017243,0.021790339513437923,0,0
D5,0,Z0-south,46,1,0.6696098254218613,0.3303901745781387,0.39768430139503896,6.718735975861392,7.971404275979601,0.0034462032849244114,0.021790339513437923,0,0
D5,0,Z0-south,47,2,0.5855967571373623,0.41440324286263774,0.1541294267669606,0.9650835613852009,5.323916957247916,0.0005176486949007597,0.021790339513437923,0,0
D5,0,Z0-south,48,3,0.975871829885101,0.024128170114898984,0.40404209483017256,8.974035526740888,17.739062747964653,0.0035572732392353218,0.021790339513437923,0,0
D5,0,Z0-south,49,4,0.7031949209912866,0.29680507900871345,0.11925108690448735,0.7931175187674281,4.392649645606236,0.0003098765336110507,0.021790339513437923,0,0
D5,0,Z0-south,50,0,0.6602566146485186,0.3397433853514814,0.12558210517391571,0.7173708825237035,4.801890956837702,0.00034365250581933456,0.021790339513437923,0,0
D5,0,Z0-south,51,1,0.6625865385557322,0.33741346144426776,0.398881036487216,6.7673853753763025,8.011352555220702,0.003466975529506678,0.021790339513437923,0,0
D5,0,Z0-south,52,2,0.5851619889960675,0.41483801100393247,0.1542484394582038,0.9658809025649817,5.328516997793583,0.0005184484195315923,0.021790339513437923,0,0
D5,0,Z0-south,53,3,0.9793910999386986,0.02060890006130145,0.40377553876847255,8.923431550330955,17.616367898396778,0.0035525811540389595,0.021790339513437923,0,0
D5,0,Z0-south,54,4,0.6987040357256842,0.3012959642743158,0.12051303468979356,0.8008476356552651,4.434739798020775,0.0003164696323284131,0.021790339513437923,0,0
D5,0,Z0-south,55,0,0.6622678912269384,0.3377321087730616,0.12506669663412634,0.713711357763956,4.783502156842248,0.00034083748740601147,0.021790339513437923,0,0
D5,0,Z0-south,56,1,0.6664133627777269,0.3335866372222731,0.3982290339951776,6.740846398952555,7.989446381351883,0.0034556507032310825,0.021790339513437923,0,0
D5,0,Z0-south,57,2,0.5866754014968051,0.4133245985031949,0.15383412613320419,0.9631049208875081,5.312503243146053,0.0005156670414979816,0.021790339513437923,0,0
D5,0,Z0-south,58,3,0.9772839344251198,0.02271606557488015,0.4039349084015084,8.95367776302235,17.689374419853994,0.0035553861049803987,0.021790339513437923,0,0
D5,0,Z0-south,59,4,0.700432441414524,0.299567558585476,0.12002700977488283,0.7978704460733859,4.41852483840479,0.00031392215740973835,0.021790339513437923,0,0
D5,0,Z0-south,60,0,0.664463362325018,0.335536637674982,0.12450557352256521,0.7097240684792347,4.763484055856311,0.00033778595150836104,0.021790339513437923,0,0
D5,0,Z0-south,61,1,0.6678801849693328,0.33211981503066723,0.3979790761537111,6.730693755205644,7.981138059887979,0.0034513140234058,0.021790339513437923,0,0
D5,0,Z0-south,62,2,0.585389590443546,0.414610409556454,0.15418613721982366,0.9654635073032545,5.326108907215372,0.0005180296927825366,0.021790339513437923,0,0
D5,0,Z0-south,63,3,0.9792783856481522,0.020721614351847828,0.40378404607199425,8.925045475033091,17.620238874487534,0.0035527308570380265,0.021790339513437923,0,0
D5,0,Z0-south,64,4,0.7027543322721479,0.2972456677278521,0.11937476461254745,0.7938751048755248,4.396773063443608,0.00031051962532913384,0.021790339513437923,0,0
D5,0,Z0-south,65,0,0.6609947251266222,0.33900527487337784,0.12539280784700735,0.7160271470350172,4.795137017880287,0.0003426172711908337,0.021790339513437923,0,0
D5,0,Z0-south,66,1,0.6591367112065615,0.3408632887934385,0.39946865272549387,6.791374275963288,8.031384485836771,0.0034771978842061896,0.021790339513437923,0,0
D5,0,Z0-south,67,2,0.581348782234194,0.41865121776580605,0.15529191630725545,0.9728694946995539,5.3688505940016995,0.0005254866598647978,0.021790339513437923,0,0
D5,0,Z0-south,68,3,0.9775070229358575,0.02249297706414255,0.4039180030188883,8.950468098774529,17.6815808398897,0.003555088512950278,0.021790339513437923,0,0
D5,0,Z0-south,69,4,0.6993303851299009,0.30066961487009913,0.12033685827836094,0.7997684470615956,4.428861488718283,0.00031554502312040563,0.021790339513437923,0,0
D5,0,Z0-south,70,0,0.66061960585762,0.33938039414237997,0.12548899014911422,0.7167099477059311,4.798568681899679,0.00034314308055729403,0.021790339513437923,0,0
D5,0,Z0-south,71,1,0.6672582094667414,0.3327417905332586,0.39808506855047304,6.73499744255972,7.984655035445049,0.0034531526213628537,0.021790339513437923,0,0
D5,0,Z0-south,72,2,0.5844774191334086,0.41552258086659144,0.15443581626066458,0.9671361480412534,5.335759496496248,0.0005197087786264363,0.021790339513437923,0,0
D5,0,Z0-south,73,3,0.9784483538090379,0.02155164619096206,0.40384675525405356,8.936944272522178,17.6488635802405,0.003553834447673974,0.021790339513437923,0,0
D5,0,Z0-south,74,4,0.702203492305527,0.29779650769447297,0.11952943112583457,0.7948225140945114,4.401930150464198,0.00031132478881095484,0.021790339513437923,0,0
D5,0,Z0-south,75,0,0.6630565126108537,0.33694348738914626,0.12486495884226759,0.7122782129135854,4.77630493858347,0.00033973880409976986,0.021790339513437923,0,0
D5,0,Z0-south,76,1,0.6652844927908288,0.3347155072091712,0.39842138541913985,6.748667331959126,7.995873875337234,0.0034589897860567475,0.021790339513437923,0,0
D5,0,Z0-south,77,2,0.5877829610054395,0.4122170389945605,0.1535308586443648,0.9610725493912443,5.3007818291040625,0.0005136358809941362,0.021790339513437923,0,0
D5,0,Z0-south,78,3,0.9780035447385025,0.021996455261497516,0.4038804049336159,8.943330795228805,17.664289739907918,0.003554426703874754,0.021790339513437923,0,0
D5,0,Z0-south,79,4,0.6990336276869998,0.30096637231300016,0.12042032198050717,0.8002797128234405,4.431646251084997,0.0003159828887836004,0.021790339513437923,0,0
D5,0,Z0-south,80,0,0.6630294415447753,0.3369705584552247,0.12487188057658721,0.712327392031818,4.776551875229561,0.0003397764711432761,0.021790339513437923,0,0
D5,0,Z0-south,81,1,0.6670142204023304,0.3329857795976696,0.3981266461493125,6.7366862312531905,7.986037089290485,0.003453873981210166,0.021790339513437923,0,0
D5,0,Z0-south,82,2,0.5861959955948863,0.41380400440511367,0.15396537919833733,0.9639844139493748,5.317576300432898,0.0005165473631196759,0.021790339513437923,0,0
D5,0,Z0-south,83,3,0.9764333366058277,0.02356666339417235,0.4039994364740238,8.96593195208522,17.71923079814613,0.003556522132258949,0.021790339513437923,0,0
D5,0,Z0-south,84,4,0.7025152216259115,0.2974847783740885,0.1194418973631981,0.7942863260838897,4.399011420237125,0.0003108689771915096,0.021790339513437923,0,0
D5,0,Z0-south,85,0,0.6652365126529577,0.3347634873470423,0.12430834578455344,0.7083217853004834,4.756448386843235,0.0003367166340359817,0.021790339513437923,0,0
D5,0,Z0-south,86,1,0.6636354229627515,0.33636457703724854,0.398702348249523,6.760103934292477,8.005315302870601,0.003463869997133721,0.021790339513437923,0,0
D5,0,Z0-south,87,2,0.5860813862547012,0.4139186137452988,0.15399675582890665,0.9641946508696619,5.318789043781132,0.0005167579191204437,0.021790339513437923,0,0
D5,0,Z0-south,88,3,0.9760438461583814,0.023956153841618644,0.4040290213693519,8.971551813225647,17.732976864272782,0.003557043039854966,0.021790339513437923,0,0
D5,0,Z0-south,89,4,0.7036823730622902,0.2963176269377098,0.11911428773681713,0.792279558462393,4.38808917273514,0.0003091659901922015,0.021790339513437923,0,0
D5,0,Z0-south,90,0,0.6645861073594186,0.3354138926405814,0.12447424856044806,0.7095013770116839,4.762366590519248,0.00033761600247305036,0.021790339513437923,0,0
D5,0,Z0-south,91,1,0.6680753318332333,0.3319246681667667,0.39794581980137933,6.729343862214911,7.980036418693631,0.0034507372427334416,0.021790339513437923,0,0
D5,0,Z0-south,92,2,0.5872628374622649,0.41273716253773507,0.15367328316676732,0.9620270629956945,5.3062865668086605,0.0005145892825042427,0.021790339513437923,0,0
D5,0,Z0-south,93,3,0.9768226817009078,0.023177318299092198,0.40396988606132866,8.960319619625361,17.705536863637086,0.0035560018698840685,0.021790339513437923,0,0
D5,0,Z0-south,94,4,0.6986394264302445,0.30136057356975554,0.12053121073640917,0.8009589753759783,4.435346302244252,0.0003165651008490058,0.021790339513437923,0,0
D5,0,Z0-south,95,0,0.6604046352409063,0.3395953647590937,0.125544129692296,0.7171013415810952,4.8005360142389755,0.000343444699202097,0.021790339513437923,0,0
D5,0,Z0-south,96,1,0.6693605146869894,0.3306394853130106,0.39772679229294716,6.720458642938315,7.972803079550201,0.003446939748970256,0.021790339513437923,0,0
D5,0,Z0-south,97,2,0.5865905088188003,0.41340949118119974,0.1538573689865042,0.9632606701077608,5.313401598648067,0.0005158228779063362,0.021790339513437923,0,0
D5,0,Z0-south,98,3,0.9764048785310062,0.023595121468993785,0.4040015972971723,8.966342382412147,17.72023355852986,0.003556560177044211,0.021790339513437923,0,0
D5,0,Z0-south,99,4,0.702577172781321,0.29742282721867896,0.1194245031392277,0.7941797778496786,4.398431447631113,0.0003107784406042317,0.021790339513437923,0,0
D0,1,Z1-east,0,0,1.000506309083848,0.0005063090838479667,0.00014519823150726448,0.0010307636312934074,0.007505852732382116,6.729675864043435e-09,0.3192063287804825,0,0
D0,1,Z1-east,1,1,0.9978991792139534,0.0021008207860465644,0.0006022344349291446,0.004274878346061385,0.03112696407489687,1.15771766986994e-07,0.3192063287804825,0,0
D0,1,Z1-east,2,2,0.9974844790398687,0.002515520960131301,0.0007210703725868208,0.005118344759087706,0.037268172456834295,1.659689309272544e-07,0.3192063287804825,0,0
D0,1,Z1-east,3,3,1.000774809887385,0.0007748098873849862,0.00022220722779975994,0.0015774660484151933,0.011486926776922224,1.5761148316190992e-08,0.3192063287804825,0,0
D0,1,Z1-east,4,4,1.0017341227539367,0.0017341227539366955,0.0004973992426710268,0.0035311936808728444,0.02571435651793951,7.897356308812563e-08,0.3192063287804825,0,0
D0,1,Z1-east,5,0,0.9992616536775853,0.0007383463224146514,0.0002117020202066049,0.0015028092471661152,0.010942875687651172,1.4306107960442935e-08,0.3192063287804825,0,0
D0,1,Z1-east,6,1,1.0038041338031722,0.0038041338031722383,0.0010914792879988138,0.0077493165279346205,0.05643385752960657,3.8027912958011744e-07,0.3192063287804825,0,0
D0,1,Z1-east,7,2,0.9984221095141371,0.0015778904858628762,0.00045236325733686797,0.003211097070253944,0.02338148241269253,6.531999436930119e-08,0.3192063287804825,0,0
D0,1,Z1-east,8,3,0.9999487349437205,5.126505627950362e-05,1.4700458454922178e-05,0.00010435665965727932,0.0007598977220295693,6.898159809961657e-11,0.3192063287804825,0,0
D0,1,Z1-east,9,4,1.0022698487392288,0.0022698487392287525,0.0006511139182028744,0.004622549204162997,0.03366211604709168,1.3532731064749143e-07,0.3192063287804825,0,0
D0,1,Z1-east,10,0,1.0015399789754973,0.0015399789754972915,0.000441700075123323,0.0031357464622848003,0.022834577501852006,6.227682160983978e-08,0.3192063287804825,0,0
D0,1,Z1-east,11,1,1.000038878201286,3.887820128589681e-05,1.1148628680846269e-05,7.914292743413374e-05,0.0005762992445183051,3.9674767947400144e-11,0.3192063287804825,0,0
D0,1,Z1-east,12,2,1.0024762332229415,0.0024762332229415485,0.0007103379351781641,0.005043043456452759,0.03672440729575656,1.6106512367923722e-07,0.3192063287804825,0,0
D0,1,Z1-east,13,3,1.0024147344585157,0.0024147344585156993,0.0006926898895021173,0.004917740584379398,0.03581187339084531,1.5316135181040444e-07,0.3192063287804825,0,0
D0,1,Z1-east,14,4,1.0044700483892859,0.0044700483892858855,0.001282670816048346,0.009106956236849558,0.06632186586094539,5.251724320023969e-07,0.3192063287804825,0,0
D0,1,Z1-east,15,0,0.9999191009169748,8.089908302522097e-05,2.319803063569393e-05,0.00016467965854803713,0.0011991530415896166,1.7178044704408741e-10,0.3192063287804825,0,0
D0,1,Z1-east,16,1,0.9998940756689519,0.00010592433104805732,3.0373974609612312e-05,0.00021562051832713742,0.0015700897300197035,2.9449284287620234e-10,0.3192063287804825,0,0
D0,1,Z1-east,17,2,1.001371032153331,0.0013710321533308978,0.00039323245652199114,0.0027916454241303065,0.020328741032323724,4.9359437974547864e-08,0.3192063287804825,0,0
D0,1,Z1-east,18,3,0.9995597742645861,0.00044022573541391274,0.0001262291459961871,0.0008960722480972549,0.006524899548937275,5.086168939322765e-09,0.3192063287804825,0,0
D0,1,Z1-east,19,4,1.000526446210905,0.0005264462109049184,0.0001509735676812472,0.0010717635529027662,0.007804411358727861,7.275675641786929e-09,0.3192063287804825,0,0
D0,1,Z1-east,20,0,0.9969615717675964,0.003038428232403634,0.000870893048214874,0.0061817121140459235,0.045010282108169306,2.421035407894464e-07,0.3192063287804825,0,0
D0,1,Z1-east,21,1,1.001461662576188,0.001461662576188072,0.00041923229060811853,0.002976233518916,0.02167295867109224,5.610233606486797e-08,0.3192063287804825,0,0
D0,1,Z1-east,22,2,0.999269838316574,0.0007301616834259894,0.00020935553904668721,0.0014861527053222504,0.010821591378563573,1.399073094887966e-08,0.3192063287804825,0,0
D0,1,Z1-east,23,3,0.9969534448679096,0.0030465551320904005,0.0008732213720630611,0.0061982371003282246,0.04513059479142117,2.4339979402278324e-07,0.3192063287804825,0,0
D0,1,Z1-east,24,4,1.0023000332830119,0.002300033283011871,0.0006597754357341226,0.004684046144945907,0.03410997169025144,1.3895167223201954e-07,0.3192063287804825,0,0
D0,1,Z1-east,25,0,0.9986894552465007,0.001310544753499343,0.0003757332671598764,0.002667164600770856,0.019420986748184387,4.5064109254436095e-08,0.3192063287804825,0,0
D0,1,Z1-east,26,1,0.9963822473913122,0.0036177526086877965,0.0010368530076350759,0.007359568607616042,0.053585725156620134,3.43167283538925e-07,0.3192063287804825,0,0
D0,1,Z1-east,27,2,0.9991516573734053,0.0008483426265947225,0.00024323666733302537,0.0017266576241726657,0.01257281885355852,1.8885547602671948e-08,0.3192063287804825,0,0
D0,1,Z1-east,28,3,1.0009859239684942,0.0009859239684941734,0.00028276141737892187,0.0020073596833509143,0.014617439115314174,2.5521828926713227e-08,0.3192063287804825,0,0
D0,1,Z1-east,29,4,1.002602064388049,0.002602064388049108,0.0007464481951945054,0.005299431560804386,0.03859159451169735,1.7785694896940732e-07,0.3192063287804825,0,0
D0,1,Z1-east,30,0,0.9994385009272774,0.0005614990727226266,0.00016099982208116583,0.0011428965920347578,0.008322167267963726,8.274128961041636e-09,0.3192063287804825,0,0
D0,1,Z1-east,31,1,0.9992576788699671,0.0007423211300329191,0.00021284156885070256,0.001510898351791846,0.011001776339442711,1.4460536174581015e-08,0.3192063287804825,0,0
D0,1,Z1-east,32,2,1.002880993562845,0.0028809935628451022,0.0008264984347360632,0.005867807975798525,0.042730927698568615,2.1804973549648742e-07,0.3192063287804825,0,0
D0,1,Z1-east,33,3,0.998002905431782,0.0019970945682179497,0.0005725084879489818,0.004063887526069638,0.029590737917581874,1.0462497159140851e-07,0.3192063287804825,0,0
D0,1,Z1-east,34,4,0.9983795119760089,0.0016204880239910624,0.0004645725338919339,0.0032977596158513863,0.02401248723400639,6.889354837332049e-08,0.3192063287804825,0,0
D0,1,Z1-east,35,0,1.0009823066955512,0.000982306695551216,0.00028172383702437635,0.0019999935137800526,0.014563797932894893,2.533487015967451e-08,0.3192063287804825,0,0
D0,1,Z1-east,36,1,0.9989423008586078,0.0010576991413921988,0.0003032538577931916,0.00215268429400111,0.015674890865656044,2.9355140416472864e-08,0.3192063287804825,0,0
D0,1,Z1-east,37,2,1.0033929619186814,0.0033929619186814364,0.0009734462740807008,0.006911202732394893,0.050329840728778844,3.024791665455976e-07,0.3192063287804825,0,0
D0,1,Z1-east,38,3,1.0015907675751783,0.0015907675751782868,0.0004562708335637233,0.0032391939146856692,0.023587913810242063,6.645335462562316e-08,0.3192063287804825,0,0
D0,1,Z1-east,39,4,1.0020331390859125,0.0020331390859125165,0.000583192302588402,0.0041403089358763795,0.030150191733580776,1.0856630566821032e-07,0.3192063287804825,0,0
D0,1,Z1-east,40,0,1.0010677410832982,0.0010677410832982126,0.0003062301785557091,0.0021739736622241827,0.01583074130796116,2.993418707839237e-08,0.3192063287804825,0,0
D0,1,Z1-east,41,1,1.003138093492964,0.0031380934929639004,0.0009002897890957684,0.006391754602406112,0.04654674117460083,2.587236576424961e-07,0.3192063287804825,0,0
D0,1,Z1-east,42,2,0.9949362062191105,0.005063793780889503,0.0014509777160010065,0.010298500394219706,0.07498169624299554,6.720366814917033e-07,0.3192063287804825,0,0
D0,1,Z1-east,43,3,1.0007424065628565,0.0007424065628565124,0.00021291326857353764,0.0015114858098995898,0.011006457442604775,1.4470280427801969e-08,0.3192063287804825,0,0
D0,1,Z1-east,44,4,0.9990587849051632,0.0009412150948368003,0.00026986130581335227,0.0019156510136432558,0.013948959905448323,2.324624059481759e-08,0.3192063287804825,0,0
D0,1,Z1-east,45,0,0.9956054553029784,0.004394544697021607,0.0012593368938283304,0.008938513836539905,0.06508093032423132,5.062387053596845e-07,0.3192063287804825,0,0
D0,1,Z1-east,46,1,1.0025827590682028,0.0025827590682028223,0.0007409079840156802,0.005260095107934991,0.03830511977291256,1.7522660348652342e-07,0.3192063287804825,0,0
D0,1,Z1-east,47,2,1.0008421024733085,0.0008421024733085147,0.000241508453065846,0.0017144909543718642,0.01248474716859675,1.8618134596958022e-08,0.3192063287804825,0,0
D0,1,Z1-east,48,3,0.9985604678092824,0.001439532190717574,0.0004127060290122065,0.0029296047087064383,0.021331879215573845,5.436922218701168e-08,0.3192063287804825,0,0
D0,1,Z1-east,49,4,0.9971202133644648,0.002879786635535231,0.0008254417433488388,0.005859125303910953,0.04266162996953686,2.1749253181510663e-07,0.3192063287804825,0,0
D0,1,Z1-east,50,0,0.997611776012984,0.0023882239870159916,0.0006845938823719303,0.0048594467683234,0.035383171214749196,1.4960204188476986e-07,0.3192063287804825,0,0
D0,1,Z1-east,51,1,0.9980190628940079,0.00198093710599212,0.0005678779860035245,0.004031020701173922,0.02935143354655068,1.0293938284973385e-07,0.3192063287804825,0,0
D0,1,Z1-east,52,2,0.9982896928963265,0.0017103071036734807,0.0004903159070704437,0.0034804875538397553,0.02534295626516636,7.674029414158459e-08,0.3192063287804825,0,0
D0,1,Z1-east,53,3,0.9964767910639023,0.0035232089360976993,0.0010097708905620253,0.007167363766761159,0.052186384942640135,3.254746637156511e-07,0.3192063287804825,0,0
D0,1,Z1-east,54,4,1.0012732153165325,0.0012732153165324611,0.00036517179198005024,0.0025924275973437795,0.018877992701978315,4.2566303646055586e-08,0.3192063287804825,0,0
D0,1,Z1-east,55,0,1.002740246918334,0.002740246918333966,0.0007861045407498914,0.0055809999924294465,0.04064217484815014,1.9725685433223682e-07,0.3192063287804825,0,0
D0,1,Z1-east,56,1,1.0008790365744433,0.000879036574443326,0.00025210225769112065,0.001789699670723476,0.013032421209614682,2.0287333256994738e-08,0.3192063287804825,0,0
D0,1,Z1-east,57,2,1.0020757958220305,0.002075795822030546,0.0005954318978764184,0.004227208894847056,0.030783039373647486,1.131711388872026e-07,0.3192063287804825,0,0
D0,1,Z1-east,58,3,1.0039303197717806,0.003930319771780599,0.0011277057636964356,0.008006553717842362,0.05830735130646643,4.0594116483869945e-07,0.3192063287804825,0,0
D0,1,Z1-east,59,4,0.9964992078176035,0.003500792182396517,0.00100334948009854,0.00712179010603357,0.05185458663916179,3.21348260452846e-07,0.3192063287804825,0,0
D0,1,Z1-east,60,0,1.0002354324551508,0.0002354324551507858,6.751408210372828e-05,0.0004792785719810759,0.0034900050877658766,1.454990736851893e-09,0.3192063287804825,0,0
D0,1,Z1-east,61,1,0.9995175917195825,0.00048240828041745676,0.00013832358455925746,0.000981926492384436,0.007150054104618235,6.107506854444172e-09,0.3192063287804825,0,0
D0,1,Z1-east,62,2,0.9977063970728554,0.0022936029271446445,0.0006574796604582574,0.00466699755115026,0.03398196683084083,1.3798635345217206e-07,0.3192063287804825,0,0
D0,1,Z1-east,63,3,1.0026280135557806,0.002628013555780573,0.0007538950980949972,0.005352305936854055,0.03897666202282393,1.8142341281485912e-07,0.3192063287804825,0,0
D0,1,Z1-east,64,4,1.0013713693484498,0.0013713693484498357,0.00039332918892760835,0.0027923321821291688,0.02033374216827413,4.938372510732115e-08,0.3192063287804825,0,0
D0,1,Z1-east,65,0,0.9988577334933043,0.0011422665066956883,0.0003274961080762303,0.0023247639760208775,0.0169278633450783,3.42360600821092e-08,0.3192063287804825,0,0
D0,1,Z1-east,66,1,1.0012735581510364,0.001273558151036358,0.0003652701393010952,0.0025931258157591707,0.01888307727085475,4.258923447336906e-08,0.3192063287804825,0,0
D0,1,Z1-east,67,2,1.0007156648627276,0.0007156648627275608,0.00020524325082167498,0.0014570344677816553,0.010609942327215686,1.3446500207466887e-08,0.3192063287804825,0,0
D0,1,Z1-east,68,3,0.996870266422275,0.003129733577724947,0.0008970513355790595,0.006367366736273456,0.04636196613061296,2.56865683470212e-07,0.3192063287804825,0,0
D0,1,Z1-east,69,4,1.0001242393301935,0.00012423933019345412,3.562705505735718e-05,0.0002529134238641559,0.0018416569492290876,4.0516446005666093e-10,0.3192063287804825,0,0
D0,1,Z1-east,70,0,1.0035402544975947,0.0035402544975946526,0.0010157271327702684,0.007211422493700296,0.05251633918066075,3.293256827650328e-07,0.3192063287804825,0,0
D0,1,Z1-east,71,1,1.0003070684888797,0.0003070684888797359,8.805782097676585e-05,0.0006251189548119365,0.004551991929701726,2.4751832778902236e-09,0.3192063287804825,0,0
D0,1,Z1-east,72,2,1.0019338911712072,0.001933891171207236,0.0005547154746840882,0.0039381271787676,0.02867781129927627,9.822274253134003e-08,0.3192063287804825,0,0
D0,1,Z1-east,73,3,0.9956858816550935,0.00431411834490647,0.0012363040750235353,0.008775056265862185,0.06389092955017436,4.878902000919893e-07,0.3192063287804825,0,0
D0,1,Z1-east,74,4,1.0020630094331184,0.0020630094331184345,0.0005917630535447264,0.004201160422832196,0.030593341629240094,1.1178079311832586e-07,0.3192063287804825,0,0
D0,1,Z1-east,75,0,1.0008276010333672,0.000827601033367209,0.00023734903842975326,0.0016849620283979404,0.01226971616611123,1.798235001019636e-08,0.3192063287804825,0,0
D0,1,Z1-east,76,1,0.9999529608420732,4.703915792680924e-05,1.3488673834275775e-05,9.575437098807521e-05,0.0006972581933809724,5.8077779006619085e-11,0.3192063287804825,0,0
D0,1,Z1-east,77,2,1.0019668142785894,0.001966814278589357,0.0005641618833847447,0.00400519529045641,0.029166231298370128,1.015965532236055e-07,0.3192063287804825,0,0
D0,1,Z1-east,78,3,1.0044727420672013,0.004472742067201274,0.0012834442785485455,0.009112448676951497,0.0663618692510764,5.25805990743681e-07,0.3192063287804825,0,0
D0,1,Z1-east,79,4,0.9990641625026654,0.0009358374973346129,0.0002683196786512656,0.001904707899739128,0.01386927862242599,2.2981403267923164e-08,0.3192063287804825,0,0
D0,1,Z1-east,80,0,1.0037680743553312,0.003768074355331219,0.0010811273051507962,0.007675809520030637,0.055898498043993446,3.7309992828973114e-07,0.3192063287804825,0,0
D0,1,Z1-east,81,1,0.9985669219133844,0.0014330780866156356,0.00041085606830057204,0.0029164733713249076,0.02123626693281874,5.388289298321107e-08,0.3192063287804825,0,0
D0,1,Z1-east,82,2,0.9992687223326617,0.0007312776673382704,0.0002096754844946888,0.0014884238448269432,0.01083812864279976,1.4033526005642984e-08,0.3192063287804825,0,0
D0,1,Z1-east,83,3,1.0027626437549175,0.0027626437549175265,0.0007925322565046976,0.005626638388955289,0.040974547228302155,2.004958500837688e-07,0.3192063287804825,0,0
D0,1,Z1-east,84,4,1.0005903697135867,0.0005903697135867247,0.00016930708430172152,0.0012019161417930755,0.008752175580920446,9.150013917073013e-09,0.3192063287804825,0,0
D0,1,Z1-east,85,0,0.9982623689783957,0.0017376310216042912,0.0004981471777330863,0.003536074134230585,0.02574768917452971,7.921124542089537e-08,0.3192063287804825,0,0
D0,1,Z1-east,86,1,0.9980133875746903,0.0019866124253097306,0.0005695044554243072,0.004042565217482739,0.029435489549449235,1.0352988830667829e-07,0.3192063287804825,0,0
D0,1,Z1-east,87,2,0.9946890396676453,0.005310960332354675,0.0015217446999133623,0.01080068499749545,0.078637541111208,7.39188308204072e-07,0.3192063287804825,0,0
D0,1,Z1-east,88,3,1.0010176298874396,0.0010176298874395862,0.0002918560068084169,0.0020719256424369128,0.015087615287263578,2.7189972329351697e-08,0.3192063287804825,0,0
D0,1,Z1-east,89,4,1.0029891841296306,0.002989184129630562,0.0008575499817801853,0.006088284596603247,0.044336615229651426,2.347417713577365e-07,0.3192063287804825,0,0
D0,1,Z1-east,90,0,1.002263110364689,0.0022631103646890693,0.0006491803383106153,0.004608820767551088,0.03356213786733478,1.3452475480869714e-07,0.3192063287804825,0,0
D0,1,Z1-east,91,1,0.9974613315086935,0.0025386684913064617,0.0007277030656786945,0.005165421160397261,0.03761092809314951,1.690362705907672e-07,0.3192063287804825,0,0
D0,1,Z1-east,92,2,0.9998907818910239,0.00010921810897612794,3.131845539552531e-05,0.0002223252272553351,0.0016189114577768976,3.1309213851378926e-10,0.3192063287804825,0,0
D0,1,Z1-east,93,3,1.0053011744388418,0.005301174438841816,0.0015213499121666568,0.010801891315856084,0.07866693226117058,7.388048212332235e-07,0.3192063287804825,0,0
D0,1,Z1-east,94,4,1.0012032037699252,0.0012032037699252207,0.0003450881202004224,0.0024498435919198805,0.01783966870397324,3.8012944444499326e-08,0.3192063287804825,0,0
D0,1,Z1-east,95,0,0.9989926258750959,0.001007374124904148,0.0002888272973698348,0.0020502792117096493,0.014929241085506228,2.6628577454254536e-08,0.3192063287804825,0,0
D0,1,Z1-east,96,1,1.0016903463937106,0.0016903463937105734,0.00048483967648406265,0.0034420240958268227,0.02506499133957926,7.503567589963893e-08,0.3192063287804825,0,0
D0,1,Z1-east,97,2,1.001392857583563,0.0013928575835628898,0.00039949361818237915,0.0028360969815883334,0.020652448073831948,5.094378223180532e-08,0.3192063287804825,0,0
D0,1,Z1-east,98,3,0.998831831132685,0.001168168867314967,0.0003349212082300629,0.0023774696417521784,0.017311630724439562,3.580608117188297e-08,0.3192063287804825,0,0
D0,1,Z1-east,99,4,1.0035512156478297,0.0035512156478296752,0.0010188736444608217,0.007233764760541002,0.05267905839237696,3.3136920820709015e-07,0.3192063287804825,0,0
D1,1,Z1-east,0,0,0.9685572628624621,0.03144273713753787,0.22436979852836758,1.0567385233028304,3.200988965165447,0.016069423234380334,0.3192063287804825,0,0
D1,1,Z1-east,1,1,0.9897965155890188,0.010203484410981178,0.25470206382380417,1.1614489055153279,2.2466216507021084,0.020707917275971384,0.3192063287804825,0,0
D1,1,Z1-east,2,2,0.9712254483997693,0.02877455160023068,0.16475144127338712,0.8127631426650402,2.479929789673457,0.00866422932093468,0.3192063287804825,0,0
D1,1,Z1-east,3,3,0.9670153906425543,0.03298460935744574,0.28199043241741534,1.3068823058562549,3.840156573859357,0.025382841644596345,0.3192063287804825,0,0
D1,1,Z1-east,4,4,1.0029026493505286,0.002902649350528641,0.1146079638989978,0.20232776083332366,3.316903726893802,0.004192770464631583,0.3192063287804825,0,0
